Index,Data,Frequency,Real,Imaginary,Abs
611,-1448,19552,96.7012,200.581,222.675
612,-1436,19584,200.286,54.7327,207.629
613,-1427,19616,164.892,-114.137,200.541
614,-1438,19648,10.9363,-223.708,223.975
615,-1471,19680,-161.369,-148.174,219.078
616,-1517,19712,-203.131,53.2502,209.994
617,-1558,19744,-116.903,198.069,229.995
618,-1584,19776,80.6584,211.442,226.304
619,-1601,19808,221.129,58.2326,228.668
620,-1621,19840,173.224,-119.911,210.678
621,-1650,19872,4.98242,-219.461,219.517
622,-1682,19904,-177.09,-151.513,233.06
623,-1710,19936,-204.15,26.7997,205.902
624,-1725,19968,-111.085,203.119,231.51
625,-1716,20000,91.0843,206.813,225.982
626,-1688,20032,194.304,57.6155,202.666
627,-1666,20064,188.484,-123.378,225.274
628,-1663,20096,5.85803,-224.972,225.048
629,-1677,20128,-159.585,-149.094,218.395
630,-1691,20160,-224.677,30.4062,226.725
631,-1683,20192,-66.4724,222.157,231.889
632,-1648,20224,85.1198,226.042,241.537
633,-1600,20256,210.799,70.2972,222.212
634,-1558,20288,178.691,-117.22,213.708
635,-1536,20320,5.40204,-230.353,230.417
636,-1533,20352,-171.807,-129.738,215.29
637,-1533,20384,-222.201,41.9636,226.129
638,-1517,20416,-129.079,188.06,228.096
639,-1482,20448,85.3001,218.637,234.688
640,-1442,20480,210.094,74.9692,223.069
641,-1409,20512,184.641,-121.474,221.016
642,-1387,20544,19.8022,-213.854,214.769
643,-1377,20576,-176.04,-157.281,236.066
644,-1366,20608,-219.008,33.5142,221.558
645,-1341,20640,-116.206,190.663,223.285
646,-1308,20672,74.2711,224.331,236.306
647,-1274,20704,225.818,82.3813,240.375
648,-1248,20736,194.524,-126.434,232.002
649,-1241,20768,26.2778,-237.113,238.564
650,-1253,20800,-127.638,-178.292,219.27
651,-1271,20832,-280.619,119.208,304.889
652,-1278,20864,-128.412,212.705,248.461
653,-1266,20896,78.2123,202.534,217.111
654,-1250,20928,233.359,96.7257,252.611
655,-1257,20960,213.552,-130.541,250.291
656,-1298,20992,22.5391,-243.825,244.865
657,-1358,21024,-147.973,-153.787,213.416
658,-1412,21056,-234.541,27.55,236.153
659,-1439,21088,-118.2,172.775,209.338
660,-1439,21120,76.9562,238.404,250.516
661,-1427,21152,194.679,70.1443,206.93
662,-1424,21184,192.652,-122.298,228.192
663,-1447,21216,35.0277,-212.483,215.35
664,-1490,21248,-160.135,-164.18,229.344
665,-1535,21280,-228.858,4.75281,228.907
666,-1570,21312,-124.453,180.327,219.104
667,-1589,21344,66.8799,228.285,237.88
668,-1601,21376,225.635,95.037,244.833
669,-1624,21408,221.657,-124.157,254.061
670,-1657,21440,37.498,-229.935,232.973
671,-1693,21472,-157.136,-174.404,234.752
672,-1721,21504,-245.49,4.38708,245.529
673,-1729,21536,-135.804,193.475,236.38
674,-1710,21568,74.3125,234.756,246.237
675,-1680,21600,210.842,95.5758,231.493
676,-1661,21632,199.106,-134.525,240.292
677,-1664,21664,36.1288,-228.507,231.346
678,-1685,21696,-167.337,-176.845,243.466
679,-1697,21728,-234.828,2.76672,234.844
680,-1680,21760,-156.825,181.015,239.501
681,-1637,21792,90.1865,240.698,257.039
682,-1586,21824,222.638,85.7413,238.578
683,-1547,21856,199.256,-125.861,235.677
684,-1532,21888,43.1176,-236.246,240.148
685,-1534,21920,-164.273,-177.337,241.731
686,-1536,21952,-248.589,19.4259,249.347
687,-1518,21984,-131.002,183.243,225.254
688,-1476,22016,57.1326,226.553,233.646
689,-1432,22048,220.866,93.2551,239.747
690,-1401,22080,194.464,-122.919,230.055
691,-1385,22112,41.6924,-256.808,260.17
692,-1377,22144,-133.4,-449.16,468.551
693,-1365,22176,-290.251,5.61865,290.305
694,-1340,22208,-147.983,203.712,251.789
695,-1306,22240,57.7395,255.278,261.726
696,-1269,22272,217.575,95.7427,237.709
697,-1244,22304,224.149,-122.878,255.62
698,-1243,22336,53.9072,-240.538,246.504
699,-1261,22368,-128.779,-187.244,227.253
700,-1279,22400,-233.303,-2.53284,233.317
701,-1283,22432,-167.476,203.886,263.851
702,-1268,22464,40.6666,254.269,257.501
703,-1254,22496,225.856,93.9124,244.602
704,-1268,22528,255.735,-114.319,280.124
705,-1314,22560,61.0073,-205.142,214.021
706,-1375,22592,-133.061,-213.255,251.362
707,-1428,22624,-241.121,-11.2135,241.382
708,-1451,22656,-174.234,192.251,259.457
709,-1443,22688,31.7131,259.598,261.528
710,-1428,22720,214.474,110.985,241.488
711,-1429,22752,194.268,-104.734,220.701
712,-1457,22784,70.1779,-175.491,189.003
713,-1503,22816,-206.809,-270.886,340.807
714,-1548,22848,-276.737,-6.9353,276.824
715,-1581,22880,-153.151,216.607,265.281
716,-1601,22912,70.4799,248.169,257.983
717,-1617,22944,228.793,127.268,261.808
718,-1639,22976,271.45,-117.804,295.91
719,-1669,23008,80.2747,-266.696,278.515
720,-1702,23040,-155.546,-200.571,253.817
721,-1727,23072,-266.678,29.1904,268.271
722,-1730,23104,-179.915,204.482,272.364
723,-1708,23136,32.1203,280.48,282.313
724,-1679,23168,208.488,123.023,242.078
725,-1664,23200,260.889,-109.984,283.124
726,-1670,23232,65.5432,-302.381,309.403
727,-1688,23264,-153.773,-199.85,252.163
728,-1696,23296,-314.034,10.1543,314.198
729,-1673,23328,-218.226,166.267,274.349
730,-1628,23360,55.342,283.006,288.367
731,-1579,23392,230.869,132.631,266.254
732,-1545,23424,247.844,-140.91,285.101
733,-1534,23456,-125.48,-352.882,374.527
734,-1537,23488,-158.092,-215.655,267.395
735,-1533,23520,-291.424,-14.9777,291.809
736,-1507,23552,-174.686,222.479,282.864
737,-1464,23584,53.2289,258.483,263.906
738,-1426,23616,257.232,158.95,302.38
739,-1396,23648,271.774,-119.297,296.805
740,-1379,23680,95.9131,-275.815,292.016
741,-1373,23712,-195.332,-234.571,305.251
742,-1358,23744,-293.35,-50.4531,297.657
743,-1330,23776,-177.252,229.733,290.164
744,-1296,23808,49.6816,307.695,311.68
745,-1264,23840,273.06,142.401,307.961
746,-1245,23872,258.488,-76.6925,269.625
747,-1247,23904,83.5674,-266.143,278.955
748,-1264,23936,-198.206,-269.884,334.848
749,-1279,23968,-306.26,-32.1493,307.943
750,-1276,24000,-182.272,199.489,270.22
751,-1259,24032,22.0211,269.685,270.583
752,-1254,24064,262.36,131.385,293.419
753,-1280,24096,218.978,-212.581,305.192
754,-1333,24128,130.849,-219.782,255.784
755,-1392,24160,-135.877,-273.826,305.684
756,-1434,24192,-293.88,-53.474,298.705
757,-1448,24224,-252.547,275.444,373.697
758,-1438,24256,1.78784,278.845,278.851
759,-1427,24288,289.702,212.161,359.082
760,-1437,24320,308.589,-112.264,328.375
761,-1470,24352,138.413,-321.225,349.776
762,-1516,24384,-154.142,-261.164,303.259
763,-1556,24416,-315.626,-51.8132,319.851
764,-1584,24448,-259.161,171.709,310.884
765,-1601,24480,48.539,256.675,261.224
766,-1620,24512,269.631,240.182,361.093
767,-1650,24544,313.778,-77.332,323.167
768,-1683,24576,95.5604,-317.076,331.163
769,-1711,24608,-148.191,-270.613,308.533
770,-1727,24640,-362.892,-25.2225,363.767
771,-1719,24672,-207.735,255.251,329.1
772,-1694,24704,42.7791,355.47,358.035
773,-1670,24736,317.034,193.279,371.305
774,-1663,24768,536.926,-527.949,753.007
775,-1677,24800,152.415,-248.72,291.705
776,-1694,24832,-113.211,-256.594,280.459
777,-1689,24864,-305.786,-71.6128,314.06
778,-1656,24896,-300.006,172.219,345.923
779,-1609,24928,27.6967,324.424,325.604
780,-1565,24960,266.494,212.539,340.869
781,-1539,24992,354.185,-102.263,368.652
782,-1535,25024,137.689,-305.725,335.3
783,-1536,25056,-149.275,-308.119,342.375
784,-1525,25088,-357.375,-65.9332,363.406
785,-1492,25120,-292.677,220.775,366.607
786,-1449,25152,29.8942,339.852,341.164
787,-1413,25184,289.88,237.369,374.666
788,-1390,25216,359.884,-73.176,367.248
789,-1381,25248,166.884,-319.207,360.199
790,-1372,25280,-180.557,-303.561,353.2
791,-1350,25312,-334.641,-89.193,346.323
792,-1317,25344,-294.083,237.273,377.866
793,-1283,25376,-40.1903,349.217,351.522
794,-1254,25408,300.256,206.251,364.271
795,-1242,25440,320.929,17.7354,321.419
796,-1252,25472,153.092,-333.113,366.608
797,-1270,25504,-144.483,-324.961,355.634
798,-1279,25536,-366.655,-72.4784,373.75
799,-1269,25568,-313.267,242.572,396.204
800,-1252,25600,14.5229,401.954,402.216
801,-1257,25632,302.248,242.001,387.193
802,-1294,25664,358.526,-77.7595,366.862
803,-1351,25696,191.526,-333.413,384.508
804,-1407,25728,-151.265,-346.467,378.048
805,-1442,25760,-412.884,-73.071,419.3
806,-1446,25792,-295.796,188.263,350.625
807,-1431,25824,-21.8359,398.669,399.266
808,-1424,25856,280.397,291.584,404.53
809,-1445,25888,383.96,-31.7261,385.268
810,-1486,25920,222.797,-364.25,426.986
811,-1531,25952,-144.66,-406.935,431.883
812,-1567,25984,-385.876,-209.522,439.09
813,-1589,26016,-451.371,225.395,504.519
814,-1604,26048,-175.981,540.829,568.741
815,-1627,26080,296.986,1555.59,1583.68
816,-1658,26112,137.313,-302.349,332.069
817,-1690,26144,73.2441,-396.582,403.289
818,-1719,26176,-220.95,-299.028,371.802
819,-1730,26208,-369.698,-29.8969,370.905
820,-1714,26240,-293.886,205.775,358.765
821,-1684,26272,-46.1845,413.644,416.214
822,-1664,26304,288.632,307.562,421.785
823,-1664,26336,405.6,-79.672,413.351
824,-1680,26368,196.444,-400.513,446.096
825,-1693,26400,-147.599,-410.184,435.932
826,-1682,26432,-434.551,-152.106,460.403
827,-1642,26464,-393.283,288.523,487.767
828,-1592,26496,2.6402,449.85,449.858
829,-1552,26528,325.026,289.894,435.523
830,-1535,26560,472.549,-69.4434,477.624
831,-1534,26592,265.718,-411.691,489.995
832,-1533,26624,-157.398,-448.269,475.099
833,-1515,26656,-489.276,-151.1,512.076
834,-1478,26688,-426.728,273.453,506.827
835,-1437,26720,-113.614,551.312,562.897
836,-1404,26752,240.285,268.421,360.259
837,-1385,26784,493.78,-79.6177,500.158
838,-1376,26816,333.377,-370.408,498.34
839,-1364,26848,-78.1263,-496.064,502.178
840,-1338,26880,-525.356,-192.266,559.433
841,-1306,26912,-577.129,292.469,647.006
842,-1273,26944,-143.409,557.829,575.968
843,-1246,26976,461.03,482.388,667.268
844,-1239,27008,720.128,-20.8477,720.429
845,-1253,27040,460.873,-524.06,697.885
846,-1271,27072,-47.6281,-547.773,549.84
847,-1277,27104,-619.99,-352.968,713.424
848,-1266,27136,-742.961,365.048,827.799
849,-1252,27168,-303.92,731.738,792.343
850,-1262,27200,457.119,724.875,856.972
851,-1304,27232,1032.44,248.906,1062.02
852,-1365,27264,899.301,-733.821,1160.7
853,-1417,27296,19.3588,-1372.92,1373.05
854,-1443,27328,-1455.98,-1146.82,1853.39
855,-1441,27360,-2846.62,479.689,2886.75
856,-1426,27392,-7159.53,10297.8,12542.1
857,-1424,27424,-839.807,-4148.81,4232.96
858,-1449,27456,-1273.78,-834.148,1522.61
859,-1493,27488,-881.192,367.017,954.568
860,-1540,27520,-211.91,401.91,454.354
861,-1575,27552,91.9649,355.354,367.061
862,-1594,27584,288.358,440.027,526.094
863,-1608,27616,99.7794,33.2253,105.166
864,-1630,27648,293.457,-293.097,414.757
865,-1662,27680,354.708,-164.193,390.867
866,-1695,27712,-316.841,-302.626,438.145
867,-1720,27744,-256.428,-191.674,320.147
868,-1724,27776,-331.202,200.461,387.143
869,-1705,27808,-112.505,311.816,331.491
870,-1675,27840,211.349,272.763,345.062
871,-1658,27872,402.431,63.506,407.411
872,-1663,27904,269.553,-368.49,456.556
873,-1683,27936,-7.96509,-360.477,360.565
874,-1692,27968,-379.158,-299.601,483.241
875,-1670,28000,-522.162,177.845,551.618
876,-1626,28032,-89.8482,527.644,535.239
877,-1576,28064,-989.613,409.336,1070.93
878,-1542,28096,214.398,471.861,518.285
879,-1531,28128,478.466,-95.4361,487.891
880,-1534,28160,184.773,-444.499,481.373
881,-1530,28192,-281.076,-466.699,544.805
882,-1505,28224,-500.042,-37.7556,501.466
883,-1463,28256,-376.181,361.483,521.711
884,-1423,28288,-0.890137,567.393,567.394
885,-1395,28320,484.245,277.551,558.147
886,-1380,28352,563.104,-136.323,579.371
887,-1374,28384,207.376,-547.175,585.154
888,-1360,28416,-290.802,-540.779,614.009
889,-1331,28448,-669.635,-111.801,678.904
890,-1295,28480,-571.495,436.359,719.038
891,-1262,28512,-10.9435,747.967,748.047
892,-1243,28544,605.093,488.177,777.466
893,-1245,28576,820.672,-150.004,834.269
894,-1261,28608,452.608,-847.275,960.588
895,-1276,28640,-360.937,-1118.99,1175.76
896,-1275,28672,-1599.87,-604.361,1710.22
897,-1259,28704,-4733.53,2282.45,5255.08
898,-1252,28736,646.612,-1807.31,1919.5
899,-1276,28768,-86.5874,-414.903,423.842
900,-1328,28800,-145.323,-197.502,245.206
901,-1387,28832,-120.821,-139.786,184.764
902,-1432,28864,-288.925,-147.218,324.27
903,-1448,28896,-325.149,43.0557,327.988
904,-1439,28928,-128.397,350.221,373.016
905,-1426,28960,97.2484,401.258,412.874
906,-1434,28992,390.848,154.446,420.257
907,-1467,29024,340.123,-188.567,388.897
908,-1513,29056,40.9226,-348.381,350.776
909,-1556,29088,-231.522,-326.256,400.057
910,-1585,29120,-489.808,36.1729,491.142
911,-1601,29152,-257.316,340.236,426.582
912,-1619,29184,219.075,423.537,476.841
913,-1646,29216,357.126,147.053,386.217
914,-1678,29248,391.773,-272.336,477.13
915,-1708,29280,132.393,-505.026,522.091
916,-1729,29312,-368.224,-271.552,457.525
917,-1726,29344,-22.5162,453.933,454.491
918,-1700,29376,-5292.57,1151.08,5416.3
919,-1674,29408,-291.899,1096.61,1134.8
920,-1665,29440,679.904,595.461,903.794
921,-1675,29472,844.615,-219.167,872.587
922,-1691,29504,344.26,-740.478,816.592
923,-1691,29536,-419.806,-765.537,873.089
924,-1662,29568,-743.266,-158.909,760.063
925,-1615,29600,-608.096,599.896,854.199
926,-1570,29632,50.5676,815.442,817.008
927,-1542,29664,728.982,403.679,833.29
928,-1536,29696,680.636,-292.485,740.819
929,-1538,29728,199.411,-825.812,849.547
930,-1528,29760,-535.827,-705.21,885.682
931,-1499,29792,-868.415,25.3795,868.786
932,-1458,29824,-504.53,773.55,923.542
933,-1421,29856,331.881,859.426,921.281
934,-1395,29888,976.823,176.429,992.628
935,-1383,29920,729.879,-793.575,1078.19
936,-1374,29952,-427.976,-1207.02,1280.65
937,-1356,29984,-1942.58,-110.848,1945.74
938,-1325,30016,-1930.63,5808.16,6120.62
939,-1290,30048,-3686.73,-2477.02,4441.57
940,-1259,30080,-1631.25,1240.63,2049.43
941,-1247,30112,251.444,1548.08,1568.36
942,-1255,30144,1349.08,516.927,1444.72
943,-1273,30176,1091.27,-799.746,1352.94
944,-1284,30208,-20.1011,-1314.49,1314.65
945,-1278,30240,-1079.39,-743.823,1310.86
946,-1260,30272,-1247.62,459.487,1329.54
947,-1260,30304,-393.526,1301.3,1359.5
948,-1293,30336,841.051,1123.84,1403.7
949,-1348,30368,1421.76,21.1057,1421.92
950,-1406,30400,918.642,-1143.38,1466.7
951,-1443,30432,-371.934,-1435.47,1482.88
952,-1452,30464,-1418.23,-605.665,1542.14
953,-1438,30496,-1365.59,783.292,1574.29
954,-1429,30528,-254.308,1601.41,1621.48
955,-1447,30560,1181.12,1216.66,1695.67
956,-1485,30592,1696.66,-147.237,1703.03
957,-1530,30624,900.134,-1514.34,1761.67
958,-1569,30656,-676.883,-1786.38,1910.32
959,-1594,30688,-879.644,-2072.28,2251.25
960,-1609,30720,-1667.79,860.567,1876.72
961,-1628,30752,-270.704,2185.3,2202
962,-1657,30784,1589.73,1595.61,2252.38
963,-1691,30816,2347.47,-277.681,2363.84
964,-1721,30848,1292.43,-2139.68,2499.72
965,-1735,30880,-970.114,-2519.85,2700.14
966,-1723,30912,-2721.9,-761.843,2826.51
967,-1696,30944,-2511.1,1763.6,3068.54
968,-1673,30976,-161.191,3246.56,3250.56
969,-1670,31008,2704.6,2328.86,3569.09
970,-1685,31040,3847.42,-810.938,3931.95
971,-1700,31072,1937.13,-3891.97,4347.4
972,-1691,31104,-2110.97,-4421.93,4899.97
973,-1653,31136,-5463.72,-1122.22,5577.77
974,-1604,31168,-4991.66,4245.55,6552.96
975,-1563,31200,390.94,7928.96,7938.6
976,-1542,31232,8349.49,5888.18,10216.9
977,-1542,31264,13507.4,-4154.03,14131.7
978,-1543,31296,8229.7,-22210.1,23685.8
979,-1527,31328,-39206.9,-62433.7,73723.5
980,-1490,31360,63777.3,6144.01,64072.6
981,-1448,31392,14992.2,-16185.2,22061.9
982,-1413,31424,-2241.91,-13027.3,13218.8
983,-1393,31456,-8345.8,-4340.08,9406.84
984,-1386,31488,-6431.42,3073.8,7128.21
985,-1375,31520,-1193.85,5806.76,5928.21
986,-1350,31552,3302.65,3620.01,4900.2
987,-1315,31584,4214.49,-204.146,4219.43
988,-1283,31616,1965.59,-3182.32,3740.42
989,-1258,31648,-1155.39,-3099.5,3307.85
990,-1252,31680,-3177.79,-953.449,3317.75
991,-1265,31712,-2094.59,1559.02,2611.1
992,-1282,31744,99.1689,2775.79,2777.56
993,-1286,31776,1893.31,1398.51,2353.82
994,-1273,31808,2175.72,-522.776,2237.65
995,-1258,31840,702.849,-1656.32,1799.27
996,-1268,31872,-1728.47,-1784.81,2484.58
997,-1311,31904,-2530.4,-667.288,2616.91
998,-1370,31936,-2365.86,1355.23,2726.53
999,-1424,31968,-24.2808,2206.83,2206.97
